item,views,likes,ctr
2288,10,0,0
2289,2,0,0
2290,6,1,0.166666672
2291,7,2,0.285714298
2292,6,1,0.166666672
2293,7,1,0.142857149
2294,9,0,0
2295,7,1,0.142857149
2296,15,2,0.13333334
2297,9,2,0.222222224
2298,11,1,0.0909090936
2299,8,1,0.125
2300,7,1,0.142857149
2301,9,1,0.111111112
2302,4,0,0
2303,12,3,0.25
2304,7,2,0.285714298
2305,4,0,0
2306,5,2,0.400000006
2307,6,0,0
2308,6,2,0.333333343
2309,11,2,0.181818187
2310,13,2,0.15384616
2311,9,1,0.111111112
2312,11,3,0.272727281
2313,8,0,0
2314,8,0,0
2315,7,0,0
2316,10,0,0
2317,8,1,0.125
2318,9,1,0.111111112
2319,5,0,0
2320,7,1,0.142857149
2321,10,0,0
2322,11,7,0.636363626
2323,6,0,0
2324,5,2,0.400000006
2325,9,3,0.333333343
2326,8,1,0.125
2327,10,2,0.200000003
2328,7,0,0
2329,5,0,0
2330,6,1,0.166666672
2331,8,4,0.5
2332,5,1,0.200000003
2333,8,1,0.125
2334,10,1,0.100000001
2335,5,1,0.200000003
2336,4,1,0.25
2337,8,0,0
2338,8,0,0
2339,5,0,0
2340,6,0,0
2341,10,1,0.100000001
2342,6,2,0.333333343
2343,8,1,0.125
2344,3,1,0.333333343
2345,12,2,0.166666672
2346,9,3,0.333333343
2347,9,1,0.111111112
2348,11,1,0.0909090936
2349,8,0,0
2350,10,1,0.100000001
2351,6,0,0
2352,8,1,0.125
2353,9,1,0.111111112
2354,3,0,0
2355,7,2,0.285714298
2356,7,0,0
2357,8,0,0
2358,7,0,0
2359,3,0,0
2360,9,0,0
2361,8,1,0.125
2362,12,2,0.166666672
2363,10,1,0.100000001
2364,7,0,0
2365,5,1,0.200000003
2366,9,3,0.333333343
2367,6,2,0.333333343
2368,4,0,0
2369,6,1,0.166666672
2370,8,1,0.125
2371,10,4,0.400000006
2372,14,2,0.142857149
2373,7,3,0.428571433
2374,3,1,0.333333343
2375,6,0,0
2376,11,1,0.0909090936
2377,13,0,0
2378,10,2,0.200000003
2379,10,4,0.400000006
2380,11,2,0.181818187
2381,16,2,0.125
2382,12,2,0.166666672
2383,9,2,0.222222224
2384,4,0,0
2385,13,2,0.15384616
2386,5,2,0.400000006
2387,7,2,0.285714298
2388,5,0,0
2389,4,1,0.25
2390,5,0,0
2391,6,1,0.166666672
2392,5,0,0
2393,6,3,0.5
2394,8,1,0.125
2395,4,0,0
2396,10,0,0
2397,9,2,0.222222224
2398,5,0,0
2399,8,1,0.125
2400,13,1,0.0769230798
2401,9,2,0.222222224
2402,11,1,0.0909090936
2403,2,0,0
2404,7,1,0.142857149
2405,12,1,0.0833333358
2406,4,2,0.5
2407,3,1,0.333333343
2408,10,3,0.300000012
2409,8,1,0.125
2410,5,0,0
2411,10,1,0.100000001
2412,11,5,0.454545468
2413,6,1,0.166666672
2414,8,0,0
2415,9,4,0.444444448
2416,9,1,0.111111112
2417,5,1,0.200000003
2418,7,1,0.142857149
2419,9,2,0.222222224
2420,9,1,0.111111112
2421,7,0,0
2422,4,1,0.25
2423,9,1,0.111111112
2424,7,4,0.571428597
2425,4,0,0
2426,3,1,0.333333343
2427,9,2,0.222222224
2428,6,0,0
2429,7,1,0.142857149
2430,9,3,0.333333343
2431,7,0,0
2432,4,1,0.25
2433,6,1,0.166666672
2434,8,1,0.125
2435,11,0,0
2436,5,2,0.400000006
2437,8,0,0
2438,5,1,0.200000003
2439,8,1,0.125
2440,11,1,0.0909090936
2441,4,0,0
2442,6,1,0.166666672
2443,4,1,0.25
2444,5,2,0.400000006
2445,10,2,0.200000003
2446,6,1,0.166666672
2447,11,0,0
2448,9,0,0
2449,11,2,0.181818187
2450,3,0,0
2451,9,0,0
2452,3,0,0
2453,5,0,0
2454,5,0,0
2455,5,1,0.200000003
2456,10,1,0.100000001
2457,6,0,0
2458,9,0,0
2459,9,2,0.222222224
2460,8,1,0.125
2461,7,1,0.142857149
2462,6,0,0
2463,10,1,0.100000001
2464,5,2,0.400000006
2465,5,3,0.600000024
2466,9,1,0.111111112
2467,13,0,0
2468,4,2,0.5
2469,11,1,0.0909090936
2470,6,1,0.166666672
2471,12,1,0.0833333358
2472,7,2,0.285714298
2473,11,2,0.181818187
2474,8,2,0.25
2475,6,2,0.333333343
2476,8,0,0
2477,4,0,0
2478,5,1,0.200000003
2479,5,2,0.400000006
2480,6,1,0.166666672
2481,7,1,0.142857149
2482,7,1,0.142857149
2483,8,0,0
2484,10,1,0.100000001
2485,5,0,0
2486,8,0,0
2487,2,0,0
2488,7,3,0.428571433
2489,8,1,0.125
2490,6,0,0
2491,8,0,0
2492,3,0,0
2493,6,1,0.166666672
2494,7,1,0.142857149
2495,5,1,0.200000003
2496,10,3,0.300000012
2497,7,0,0
2498,6,0,0
2499,6,1,0.166666672
2500,5,1,0.200000003
2501,6,1,0.166666672
2502,8,1,0.125
2503,5,0,0
2504,5,3,0.600000024
2505,5,3,0.600000024
2506,8,1,0.125
2507,10,0,0
2508,7,2,0.285714298
2509,6,2,0.333333343
2510,6,3,0.5
2511,10,3,0.300000012
2512,12,2,0.166666672
2513,6,0,0
2514,4,1,0.25
2515,5,0,0
2516,8,0,0
2517,7,1,0.142857149
2518,7,1,0.142857149
2519,3,0,0
2520,8,1,0.125
2521,5,0,0
2522,6,1,0.166666672
2523,10,1,0.100000001
2524,3,0,0
2525,7,1,0.142857149
2526,4,0,0
2527,9,2,0.222222224
2528,5,1,0.200000003
2529,6,0,0
2530,9,1,0.111111112
2531,8,1,0.125
2532,3,1,0.333333343
2533,7,1,0.142857149
2534,6,1,0.166666672
2535,10,0,0
2536,6,1,0.166666672
2537,8,2,0.25
2538,7,1,0.142857149
2539,4,0,0
2540,11,3,0.272727281
2541,7,0,0
2542,4,2,0.5
2543,16,3,0.1875
2544,7,0,0
2545,5,0,0
2546,2,1,0.5
2547,8,1,0.125
2548,4,0,0
2549,8,0,0
2550,5,1,0.200000003
2551,8,1,0.125
2552,9,2,0.222222224
2553,8,2,0.25
2554,10,2,0.200000003
2555,11,1,0.0909090936
2556,4,0,0
2557,4,0,0
2558,7,0,0
2559,7,1,0.142857149
2560,8,0,0
2561,13,1,0.0769230798
2562,9,3,0.333333343
2563,3,0,0
2564,7,1,0.142857149
2565,8,0,0
2566,1,0,0
2567,8,1,0.125
2568,9,1,0.111111112
2569,9,0,0
2570,8,1,0.125
2571,5,1,0.200000003
2572,7,0,0
2573,4,0,0
2574,6,0,0
2575,4,0,0
2576,7,1,0.142857149
2577,5,0,0
2578,9,2,0.222222224
2579,7,2,0.285714298
2580,10,2,0.200000003
2581,5,0,0
2582,6,0,0
2583,3,1,0.333333343
2584,2,2,1
2585,5,0,0
2586,7,2,0.285714298
2587,5,0,0
2588,8,0,0
2589,8,2,0.25
2590,6,2,0.333333343
2591,10,0,0
2592,4,1,0.25
2593,8,1,0.125
2594,4,1,0.25
2595,11,2,0.181818187
2596,5,0,0
2597,7,1,0.142857149
2598,6,1,0.166666672
2599,7,2,0.285714298
2600,7,0,0
2601,5,1,0.200000003
2602,8,3,0.375
2603,8,1,0.125
2604,7,3,0.428571433
2605,5,0,0
2606,4,0,0
2607,10,1,0.100000001
2608,6,1,0.166666672
2609,3,0,0
2610,8,2,0.25
2611,7,1,0.142857149
2612,13,2,0.15384616
2613,6,1,0.166666672
2614,4,3,0.75
2615,7,0,0
2616,3,1,0.333333343
2617,5,0,0
2618,6,0,0
2619,4,1,0.25
2620,7,1,0.142857149
2621,6,1,0.166666672
2622,8,2,0.25
2623,5,0,0
2624,7,0,0
2625,3,2,0.666666687
2626,7,3,0.428571433
2627,14,1,0.0714285746
2628,5,0,0
2629,1,0,0
2630,3,0,0
2631,2,0,0
2632,7,1,0.142857149
2633,8,2,0.25
2634,9,0,0
2635,4,0,0
2636,4,0,0
2637,5,0,0
2638,7,1,0.142857149
2639,6,0,0
2640,4,1,0.25
2641,10,1,0.100000001
2642,8,0,0
2643,10,2,0.200000003
2644,9,3,0.333333343
2645,5,0,0
2646,6,0,0
2647,4,0,0
2648,7,2,0.285714298
2649,10,2,0.200000003
2650,7,2,0.285714298
2651,5,0,0
2652,2,0,0
2653,4,0,0
2654,3,0,0
2655,3,0,0
2656,5,0,0
2657,5,0,0
2658,6,0,0
2659,4,0,0
2660,5,0,0
2661,7,2,0.285714298
2662,5,0,0
2663,10,2,0.200000003
2664,6,2,0.333333343
2665,6,1,0.166666672
2666,8,0,0
2667,2,0,0
2668,7,0,0
2669,7,0,0
2670,3,0,0
2671,5,1,0.200000003
2672,6,1,0.166666672
2673,9,2,0.222222224
2674,9,0,0
2675,6,2,0.333333343
2676,6,1,0.166666672
2677,5,0,0
2678,4,1,0.25
2679,4,0,0
2680,8,2,0.25
2681,5,1,0.200000003
2682,7,0,0
2683,7,0,0
2684,5,1,0.200000003
2685,5,1,0.200000003
2686,7,1,0.142857149
2687,3,0,0
2688,9,4,0.444444448
2689,7,3,0.428571433
2690,12,1,0.0833333358
2691,8,1,0.125
2692,10,1,0.100000001
2693,5,1,0.200000003
2694,3,0,0
2695,6,0,0
2696,4,0,0
2697,6,1,0.166666672
2698,14,3,0.214285716
2699,9,1,0.111111112
2700,9,3,0.333333343
2701,13,1,0.0769230798
2702,7,1,0.142857149
2703,8,1,0.125
2704,6,3,0.5
2705,8,1,0.125
2706,3,0,0
2707,4,0,0
2708,4,2,0.5
2709,11,3,0.272727281
2710,5,3,0.600000024
2711,5,1,0.200000003
2712,8,0,0
2713,4,0,0
2714,6,1,0.166666672
2715,4,0,0
2716,7,1,0.142857149
2717,12,2,0.166666672
2718,6,2,0.333333343
2719,7,2,0.285714298
2720,6,1,0.166666672
2721,6,0,0
2722,5,0,0
2723,3,2,0.666666687
2724,7,1,0.142857149
2725,6,1,0.166666672
2726,4,0,0
2727,4,0,0
2728,8,1,0.125
2729,2,1,0.5
2730,7,0,0
2731,8,3,0.375
2732,11,3,0.272727281
2733,9,1,0.111111112
2734,14,5,0.357142866
2735,9,0,0
2736,6,0,0
2737,4,1,0.25
2738,4,0,0
2739,7,0,0
2740,5,2,0.400000006
2741,8,2,0.25
2742,3,1,0.333333343
2743,6,0,0
2744,6,1,0.166666672
2745,9,2,0.222222224
2746,3,1,0.333333343
2747,7,2,0.285714298
2748,6,1,0.166666672
2749,8,1,0.125
2750,10,2,0.200000003
2751,7,1,0.142857149
2752,5,1,0.200000003
2753,4,0,0
2754,8,4,0.5
2755,7,2,0.285714298
2757,8,1,0.125
2758,5,0,0
2759,4,0,0
2760,8,2,0.25
2761,7,1,0.142857149
2762,10,1,0.100000001
2763,9,0,0
2764,4,3,0.75
2765,2,0,0
2766,7,0,0
2767,6,0,0
2768,9,1,0.111111112
2769,7,0,0
2770,8,2,0.25
2771,11,1,0.0909090936
2772,6,1,0.166666672
2773,5,2,0.400000006
2774,9,0,0
2775,4,1,0.25
2776,8,2,0.25
2777,9,2,0.222222224
2778,4,1,0.25
2779,9,0,0
2780,4,0,0
2781,10,2,0.200000003
2782,7,1,0.142857149
2783,2,1,0.5
2784,10,0,0
2785,4,0,0
2786,8,0,0
2787,5,0,0
2788,10,0,0
2789,7,0,0
2790,11,0,0
2791,7,1,0.142857149
2792,7,1,0.142857149
2793,2,0,0
2794,7,0,0
2795,8,0,0
2796,6,0,0
2797,4,2,0.5
2798,4,2,0.5
2799,3,1,0.333333343
2800,11,3,0.272727281
2801,8,2,0.25
2802,2,0,0
2803,9,2,0.222222224
2804,7,0,0
2805,9,1,0.111111112
2806,7,1,0.142857149
2807,5,0,0
2808,10,0,0
2809,9,3,0.333333343
2810,3,0,0
2811,6,0,0
2812,3,2,0.666666687
2813,2,0,0
2814,4,0,0
2815,6,2,0.333333343
2816,4,1,0.25
2817,10,0,0
2818,6,1,0.166666672
2819,7,0,0
2820,5,0,0
2821,6,1,0.166666672
2822,12,1,0.0833333358
2823,7,1,0.142857149
2824,15,3,0.200000003
2825,8,1,0.125
2826,4,0,0
2827,4,0,0
2828,11,2,0.181818187
2829,6,0,0
2830,10,2,0.200000003
2831,7,0,0
2832,7,0,0
2833,10,1,0.100000001
2834,6,0,0
2835,1,0,0
2836,2,0,0
2837,9,0,0
2838,2,0,0
2839,8,2,0.25
2840,4,2,0.5
2841,8,2,0.25
2842,3,0,0
2843,12,2,0.166666672
2844,4,0,0
2845,4,0,0
2846,9,2,0.222222224
2847,8,2,0.25
2848,3,0,0
2849,9,1,0.111111112
2850,5,0,0
2851,6,0,0
2852,6,0,0
2853,6,0,0
2854,1,0,0
2855,4,0,0
2856,2,2,1
2857,6,0,0
2858,7,2,0.285714298
2859,11,0,0
2860,9,2,0.222222224
2861,1,0,0
2862,4,0,0
2863,3,0,0
2864,8,1,0.125
2865,9,0,0
2866,8,1,0.125
2867,4,0,0
2868,2,0,0
2869,2,1,0.5
2870,5,1,0.200000003
2871,8,1,0.125
2872,5,0,0
2873,7,4,0.571428597
2874,6,1,0.166666672
2875,4,1,0.25
2876,5,2,0.400000006
2877,10,0,0
2878,4,2,0.5
2879,6,1,0.166666672
2880,5,2,0.400000006
2881,8,1,0.125
2882,9,2,0.222222224
2883,6,0,0
2884,4,1,0.25
2885,6,0,0
2886,10,1,0.100000001
2887,7,1,0.142857149
2888,7,0,0
2889,8,0,0
2890,11,1,0.0909090936
2891,7,0,0
2892,7,0,0
2893,9,2,0.222222224
2894,5,1,0.200000003
2895,9,3,0.333333343
2896,7,2,0.285714298
2897,7,1,0.142857149
2898,9,2,0.222222224
2899,6,0,0
2900,8,0,0
2901,8,2,0.25
2902,9,1,0.111111112
2903,4,1,0.25
2904,4,0,0
2905,2,1,0.5
2906,5,0,0
2907,9,3,0.333333343
2908,11,0,0
2909,5,0,0
2910,9,2,0.222222224
2911,6,1,0.166666672
2912,6,2,0.333333343
2913,3,0,0
2914,5,0,0
2915,6,0,0
2916,4,0,0
2917,6,0,0
2918,4,0,0
2919,7,1,0.142857149
2920,10,1,0.100000001
2921,8,0,0
2922,10,1,0.100000001
2923,6,1,0.166666672
2924,7,3,0.428571433
2925,6,5,0.833333313
2926,6,1,0.166666672
2927,6,0,0
2928,9,0,0
2929,7,4,0.571428597
2930,8,1,0.125
2931,7,1,0.142857149
2932,10,0,0
2933,3,1,0.333333343
2934,7,0,0
2935,6,1,0.166666672
2936,3,0,0
2937,3,1,0.333333343
2938,8,3,0.375
2939,5,1,0.200000003
2940,3,1,0.333333343
2941,6,0,0
2942,5,1,0.200000003
2943,5,1,0.200000003
2944,4,0,0
2945,4,0,0
2946,6,0,0
2947,7,4,0.571428597
2948,5,2,0.400000006
2949,6,1,0.166666672
2950,8,1,0.125
2951,4,0,0
2952,6,0,0
2953,6,0,0
2954,8,2,0.25
2955,4,0,0
2956,7,1,0.142857149
2957,10,3,0.300000012
2958,3,1,0.333333343
2959,1,0,0
2960,10,1,0.100000001
2961,7,1,0.142857149
2962,7,1,0.142857149
2963,8,3,0.375
2964,4,1,0.25
2965,6,0,0
2966,7,1,0.142857149
2967,8,1,0.125
2968,3,1,0.333333343
2969,9,2,0.222222224
2970,6,1,0.166666672
2971,9,1,0.111111112
2972,7,0,0
2973,11,1,0.0909090936
2974,5,0,0
2975,4,1,0.25
2976,5,1,0.200000003
2977,3,0,0
2978,12,2,0.166666672
2979,7,0,0
2980,11,1,0.0909090936
2981,3,0,0
2982,1,0,0
2983,5,1,0.200000003
2984,1,0,0
2985,7,2,0.285714298
2986,3,3,1
2987,6,0,0
2988,7,1,0.142857149
2989,4,0,0
2990,6,1,0.166666672
2991,9,1,0.111111112
2992,6,1,0.166666672
2993,2,0,0
2994,9,1,0.111111112
2995,5,1,0.200000003
2996,5,1,0.200000003
2997,6,0,0
2998,9,2,0.222222224
2999,6,1,0.166666672
3000,5,0,0
3001,5,0,0
3002,1,0,0
3003,4,0,0
3004,8,0,0
3005,6,1,0.166666672
3006,5,2,0.400000006
3007,2,0,0
3008,3,0,0
3009,4,1,0.25
3010,7,1,0.142857149
3011,6,1,0.166666672
3012,4,1,0.25
3013,5,0,0
3014,6,0,0
3015,4,1,0.25
3016,8,2,0.25
3017,7,1,0.142857149
3018,5,2,0.400000006
3019,6,2,0.333333343
3020,6,1,0.166666672
3021,7,0,0
3022,4,0,0
3023,4,0,0
3024,5,2,0.400000006
3025,5,2,0.400000006
3026,9,1,0.111111112
3027,6,0,0
3028,5,0,0
3029,4,1,0.25
3030,6,0,0
3031,6,2,0.333333343
3032,7,2,0.285714298
3033,5,1,0.200000003
3034,4,0,0
3035,2,0,0
3036,7,3,0.428571433
3037,3,0,0
3038,6,1,0.166666672
3039,5,0,0
3040,6,1,0.166666672
3041,4,1,0.25
3042,7,0,0
3043,4,1,0.25
3044,6,3,0.5
3045,7,0,0
3046,5,1,0.200000003
3047,5,0,0
3048,4,1,0.25
3049,3,0,0
3050,5,0,0
3051,7,1,0.142857149
3052,9,3,0.333333343
3053,7,3,0.428571433
3054,2,0,0
3055,12,2,0.166666672
3056,5,0,0
3057,5,0,0
3058,1,1,1
3059,6,1,0.166666672
3060,3,1,0.333333343
3061,7,5,0.714285731
3062,4,0,0
3063,13,2,0.15384616
3064,6,1,0.166666672
3065,2,1,0.5
3066,8,1,0.125
3067,7,3,0.428571433
3068,7,1,0.142857149
3069,3,0,0
3070,3,0,0
3071,9,2,0.222222224
3072,9,1,0.111111112
3073,6,1,0.166666672
3074,5,0,0
3075,3,0,0
3076,10,1,0.100000001
3077,3,0,0
3078,3,1,0.333333343
3079,8,0,0
3080,5,2,0.400000006
3081,1,0,0
3082,10,2,0.200000003
3083,6,1,0.166666672
3084,5,0,0
3085,9,1,0.111111112
3086,4,1,0.25
3087,6,2,0.333333343
3088,3,0,0
3089,12,3,0.25
3090,8,1,0.125
3091,8,1,0.125
3092,6,1,0.166666672
3093,5,0,0
3094,4,0,0
3095,6,1,0.166666672
3096,6,1,0.166666672
3097,4,2,0.5
3098,5,1,0.200000003
3099,8,1,0.125
3100,8,2,0.25
3101,5,0,0
3102,3,1,0.333333343
3103,9,0,0
3104,6,0,0
3105,7,2,0.285714298
3106,5,0,0
3107,5,1,0.200000003
3108,9,1,0.111111112
3109,5,1,0.200000003
3110,3,0,0
3111,5,1,0.200000003
3112,4,1,0.25
3113,8,3,0.375
3114,5,0,0
3115,5,0,0
3116,3,2,0.666666687
3117,6,0,0
3118,7,2,0.285714298
3119,3,0,0
3120,3,0,0
3121,3,1,0.333333343
3122,5,0,0
3123,8,0,0
3124,6,2,0.333333343
3125,5,0,0
3126,10,3,0.300000012
3127,1,0,0
3128,7,0,0
3129,6,0,0
3130,8,1,0.125
3131,7,1,0.142857149
3132,3,1,0.333333343
3133,8,0,0
3134,5,1,0.200000003
3135,2,1,0.5
3136,1,0,0
3137,9,1,0.111111112
3138,6,1,0.166666672
3139,6,0,0
3140,6,1,0.166666672
3141,7,0,0
3142,5,1,0.200000003
3143,5,0,0
3144,5,0,0
3145,5,0,0
3146,6,1,0.166666672
3147,3,0,0
3148,4,1,0.25
3149,1,0,0
3150,5,1,0.200000003
3151,5,2,0.400000006
3152,8,1,0.125
3153,4,2,0.5
3154,12,4,0.333333343
3155,1,0,0
3156,4,1,0.25
3157,9,1,0.111111112
3158,4,2,0.5
3159,4,0,0
3160,5,1,0.200000003
3161,6,0,0
3162,10,0,0
3163,9,3,0.333333343
3164,3,0,0
3165,8,1,0.125
3166,8,1,0.125
3167,10,1,0.100000001
3168,6,0,0
3169,9,2,0.222222224
3170,6,2,0.333333343
3171,9,2,0.222222224
3172,5,1,0.200000003
3173,5,1,0.200000003
3174,2,0,0
3175,4,2,0.5
3176,8,2,0.25
3177,8,1,0.125
3178,7,2,0.285714298
3179,4,0,0
3180,6,1,0.166666672
3181,5,0,0
3182,5,0,0
3183,8,0,0
3184,8,2,0.25
3185,8,1,0.125
3186,4,1,0.25
3187,6,2,0.333333343
3188,4,0,0
3189,8,1,0.125
3190,7,1,0.142857149
3191,5,1,0.200000003
3192,7,2,0.285714298
3193,6,2,0.333333343
3194,5,1,0.200000003
3195,5,0,0
3196,4,1,0.25
3197,7,0,0
3198,4,1,0.25
3199,4,0,0
3200,5,1,0.200000003
3201,5,0,0
3202,7,1,0.142857149
3203,7,0,0
3204,7,0,0
3205,5,0,0
3206,4,1,0.25
3207,7,1,0.142857149
3208,8,3,0.375
3209,2,0,0
3210,4,0,0
3211,9,1,0.111111112
3212,2,0,0
3213,6,1,0.166666672
3214,6,1,0.166666672
3215,6,1,0.166666672
3216,2,0,0
3217,3,0,0
3218,4,2,0.5
3219,7,0,0
3220,4,1,0.25
3221,4,1,0.25
3222,9,1,0.111111112
3223,7,2,0.285714298
3224,5,1,0.200000003
3225,2,0,0
3226,5,2,0.400000006
3227,2,0,0
3228,5,0,0
3229,4,0,0
3230,2,0,0
3231,7,0,0
3232,7,2,0.285714298
3233,8,2,0.25
3234,2,0,0
3235,4,0,0
3236,4,3,0.75
3237,5,1,0.200000003
3238,6,1,0.166666672
3239,8,1,0.125
3240,8,3,0.375
3241,8,2,0.25
3242,6,0,0
3243,8,1,0.125
3244,5,0,0
3245,7,2,0.285714298
3246,4,2,0.5
3247,10,2,0.200000003
3248,7,1,0.142857149
3249,5,0,0
3250,9,0,0
3251,7,2,0.285714298
3252,5,1,0.200000003
3253,9,2,0.222222224
3254,4,1,0.25
3255,6,2,0.333333343
3256,5,1,0.200000003
3257,3,0,0
3258,5,1,0.200000003
3259,3,0,0
3260,3,0,0
3261,4,0,0
3262,6,0,0
3263,4,0,0
3264,6,2,0.333333343
3265,7,4,0.571428597
3266,5,0,0
3267,5,0,0
3268,5,0,0
3269,7,1,0.142857149
3270,4,1,0.25
3271,6,1,0.166666672
3272,8,0,0
3273,5,1,0.200000003
3274,5,1,0.200000003
3275,4,1,0.25
3276,2,0,0
3277,9,1,0.111111112
3278,6,0,0
3279,2,0,0
3280,4,1,0.25
3281,8,1,0.125
3282,8,1,0.125
3283,3,0,0
3284,7,0,0
3285,5,0,0
3286,4,0,0
3287,3,1,0.333333343
3288,2,0,0
3289,5,2,0.400000006
3290,1,0,0
3291,6,1,0.166666672
3292,4,0,0
3293,5,0,0
3294,5,1,0.200000003
3295,3,0,0
3296,6,1,0.166666672
3297,5,0,0
3298,4,0,0
3299,7,0,0
3300,6,3,0.5
3301,1,0,0
3302,11,1,0.0909090936
3303,6,0,0
3304,4,0,0
3305,8,1,0.125
3306,5,1,0.200000003
3307,6,0,0
3308,6,1,0.166666672
3309,6,2,0.333333343
3310,7,1,0.142857149
3311,8,1,0.125
3312,1,0,0
3313,3,0,0
3314,6,1,0.166666672
3315,4,0,0
3316,3,2,0.666666687
3317,5,0,0
3318,9,0,0
3319,2,0,0
3320,7,1,0.142857149
3321,5,1,0.200000003
3322,5,2,0.400000006
3323,9,1,0.111111112
3324,6,0,0
3325,4,1,0.25
3326,6,1,0.166666672
3327,5,0,0
3328,5,1,0.200000003
3329,7,1,0.142857149
3330,4,0,0
3331,7,0,0
3332,6,1,0.166666672
3333,4,1,0.25
3334,4,0,0
3335,8,2,0.25
3336,5,1,0.200000003
3337,1,0,0
3338,2,0,0
3339,4,1,0.25
3340,6,1,0.166666672
3341,3,0,0
3342,6,0,0
3343,4,1,0.25
3344,4,0,0
3345,4,1,0.25
3346,2,1,0.5
3347,8,1,0.125
3348,4,0,0
3349,2,0,0
3350,3,0,0
3351,3,1,0.333333343
3352,9,1,0.111111112
3353,5,0,0
3354,4,1,0.25
3355,2,0,0
3356,6,1,0.166666672
3357,3,0,0
3358,4,1,0.25
3359,7,2,0.285714298
3360,6,0,0
3361,6,1,0.166666672
3362,5,1,0.200000003
3363,6,1,0.166666672
3364,11,4,0.363636374
3365,5,1,0.200000003
3366,3,1,0.333333343
3367,3,0,0
3368,7,1,0.142857149
3369,3,1,0.333333343
3370,3,1,0.333333343
3371,4,1,0.25
3372,7,3,0.428571433
3373,7,0,0
3374,4,0,0
3375,7,0,0
3376,6,2,0.333333343
3377,4,1,0.25
3378,5,0,0
3379,9,1,0.111111112
3380,5,0,0
3381,5,0,0
3382,8,3,0.375
3383,11,1,0.0909090936
3384,4,0,0
3385,1,0,0
3386,5,1,0.200000003
3387,7,0,0
3388,8,0,0
3389,9,0,0
3390,7,3,0.428571433
3391,5,0,0
3392,4,1,0.25
3393,3,0,0
3394,5,0,0
3395,5,1,0.200000003
3396,2,1,0.5
3397,4,1,0.25
3398,10,3,0.300000012
3399,6,0,0
3400,6,1,0.166666672
3401,1,0,0
3402,6,1,0.166666672
3403,5,1,0.200000003
3404,4,0,0
3405,7,1,0.142857149
3406,2,1,0.5
3407,8,2,0.25
3408,12,0,0
3409,8,2,0.25
3410,5,1,0.200000003
3411,9,2,0.222222224
3412,5,0,0
3413,5,0,0
3414,6,0,0
3415,1,0,0
3416,10,1,0.100000001
3417,7,2,0.285714298
3418,7,1,0.142857149
3419,1,0,0
3420,6,1,0.166666672
3421,4,2,0.5
3423,5,0,0
3424,4,0,0
3425,7,0,0
3426,9,1,0.111111112
3427,5,1,0.200000003
3428,1,0,0
3429,9,1,0.111111112
3430,4,1,0.25
3431,3,0,0
3432,4,1,0.25
3433,2,0,0
3434,7,1,0.142857149
3435,5,1,0.200000003
3436,8,0,0
3437,4,1,0.25
3438,8,1,0.125
3439,5,0,0
3440,1,1,1
3441,6,0,0
3442,7,1,0.142857149
3443,8,3,0.375
3444,8,0,0
3445,6,0,0
3446,5,0,0
3447,3,1,0.333333343
3448,7,0,0
3449,5,2,0.400000006
3450,6,1,0.166666672
3451,5,0,0
3452,6,2,0.333333343
3453,4,1,0.25
3454,5,0,0
3455,8,0,0
3456,7,1,0.142857149
3457,7,0,0
3458,6,0,0
3459,3,0,0
3460,4,2,0.5
3461,5,0,0
3462,4,1,0.25
3463,6,1,0.166666672
3464,4,2,0.5
3465,7,0,0
3466,7,1,0.142857149
3467,6,1,0.166666672
3468,4,0,0
3469,8,0,0
3470,4,1,0.25
3471,6,1,0.166666672
3472,3,0,0
3473,5,0,0
3474,3,0,0
3475,3,1,0.333333343
3476,7,1,0.142857149
3477,4,1,0.25
3478,5,2,0.400000006
3479,6,1,0.166666672
3480,5,0,0
3481,5,1,0.200000003
3482,8,2,0.25
3483,2,0,0
3484,6,0,0
3485,3,0,0
3486,3,1,0.333333343
3487,5,0,0
3488,3,0,0
3489,7,0,0
3490,5,0,0
3491,3,2,0.666666687
3492,4,1,0.25
3493,9,0,0
3494,3,0,0
3495,3,0,0
3496,4,0,0
3497,5,1,0.200000003
3498,5,2,0.400000006
3499,2,1,0.5
3500,4,0,0
3501,2,0,0
3502,4,0,0
3503,5,0,0
3504,6,0,0
3505,5,0,0
3506,6,1,0.166666672
3507,4,1,0.25
3508,2,0,0
3509,6,0,0
3510,4,0,0
3511,5,1,0.200000003
3512,4,1,0.25
3513,9,2,0.222222224
3514,10,1,0.100000001
3515,5,2,0.400000006
3516,6,1,0.166666672
3517,8,1,0.125
3518,5,1,0.200000003
3519,9,0,0
3520,3,0,0
3521,2,1,0.5
3522,4,1,0.25
3523,4,0,0
3524,4,2,0.5
3525,9,2,0.222222224
3526,5,0,0
3527,3,1,0.333333343
3528,5,1,0.200000003
3529,8,0,0
3530,6,0,0
3531,6,1,0.166666672
3532,5,0,0
3533,5,1,0.200000003
3534,8,1,0.125
3535,3,0,0
3536,2,0,0
3537,5,1,0.200000003
3538,5,1,0.200000003
3539,6,1,0.166666672
3540,5,1,0.200000003
3541,6,2,0.333333343
3542,11,0,0
3543,2,0,0
3544,3,0,0
3545,3,1,0.333333343
3546,3,1,0.333333343
3547,2,1,0.5
3548,5,3,0.600000024
3549,1,0,0
3550,8,0,0
3551,4,1,0.25
3552,4,0,0
3553,3,0,0
3554,4,1,0.25
3555,5,1,0.200000003
3556,8,0,0
